1,2,3,4,5,6,7
91,-20,-4,1025,11.63,0,0
79,-22,-3,1026,14.76,0,0
48,-22,-3,1026,15.65,0,0
59,-20,-5,1027,1.79,0,0
82,-21,-3,1027,0.89,0,0
63,-19,-4,1027,1.79,0,0
48,-19,-4,1027,4.92,0,0
54,-19,-4,1027,8.05,0,0
42,-19,-4,1028,0.89,0,0
47,-19,-5,1028,1.79,0,0
87,-15,-5,1028,1.79,0,0
105,-13,-6,1028,0.89,0,0
90,-13,-7,1029,0.89,0,0
101,-12,-7,1030,1.78,0,0
126,-19,-6,1030,3.13,0,0
114,-18,-5,1031,4.92,0,0
103,-14,-4,1031,1.79,0,0
114,-13,-3,1031,1.79,0,0
100,-14,-2,1031,3.58,0,0
72,-13,-1,1030,6.71,0,0
68,-14,-1,1029,1.79,0,0
72,-13,-1,1029,1.79,0,0
71,-12,-1,1029,3.58,0,0
80,-12,-2,1030,5.37,0,0
70,-12,-4,1030,6.26,0,0
63,-13,-4,1031,8.05,0,0
67,-13,-5,1031,8.94,0,0
62,-12,-5,1032,9.83,0,0
69,-12,-6,1033,11.62,0,0
58,-11,-6,1033,13.41,0,0
51,-11,-7,1033,15.2,0,0
51,-11,-8,1033,16.99,0,0
54,-11,-8,1033,18.78,0,0
45,-11,-8,1033,20.57,0,0
47,-11,-7,1032,23.7,0,0
85,-11,-7,1032,25.49,0,0
78,-12,-7,1032,27.28,0,0
68,-12,-7,1032,29.07,0,0
64,-13,-7,1033,0.89,0,0
65,-12,-6,1033,1.79,1,0
80,-11,-5,1032,4.92,0,0
74,-11,-4,1032,8.05,0,0
93,-11,-3,1031,11.18,0,0
77,-11,-3,1030,15.2,0,0
67,-12,-2,1029,19.22,0,0
84,-12,-2,1029,22.35,0,0
77,-12,-2,1028,25.48,0,0
83,-12,-2,1027,29.5,0,0
82,-10,-3,1028,33.52,0,0
100,-9,-3,1029,35.31,1,0
189,-7,-4,1029,37.1,2,0
99,-6,-5,1028,38.89,3,0
71,-6,-5,1028,42.02,4,0
43,-6,-5,1027,45.15,5,0
64,-6,-5,1027,46.94,6,0
68,-7,-5,1026,48.73,7,0
69,-7,-5,1025,0.89,8,0
65,-7,-5,1025,1.78,9,0
71,-7,-6,1024,0.89,10,0
77,-7,-6,1024,0.89,0,0
81,-7,-6,1024,0.89,0,0
88,-7,-6,1023,1.78,0,0
90,-6,-5,1024,1.79,0,0
92,-6,-5,1024,1.79,1,0
88,-6,-4,1023,3.58,0,0
80,-6,-4,1023,0.89,0,0
100,-6,-3,1023,1.78,0,0
105,-7,-3,1022,2.67,0,0
118,-7,-3,1021,3.56,0,0
125,-6,-2,1020,1.79,0,0
141,-6,-2,1020,3.58,0,0
152,-6,-3,1020,5.37,0,0
164,-7,-4,1020,0.89,0,0
147,-7,-5,1021,0.89,0,0
162,-7,-5,1021,1.78,0,0
157,-6,-4,1022,2.67,0,0
156,-5,-3,1022,0.89,0,0
160,-7,-5,1020,1.79,0,0
178,-6,-4,1021,0.89,0,0
187,-6,-5,1020,1.34,0,0
181,-7,-6,1020,0.89,0,0
185,-8,-6,1020,0.89,0,0
197,-6,-5,1019,0.89,0,0
180,-6,-4,1019,1.79,0,0
172,-6,-4,1019,1.79,0,0
166,-6,-4,1020,4.92,0,0
136,-6,-4,1019,8.05,0,0
133,-5,-3,1020,12.07,0,0
140,-5,-2,1020,15.2,0,0
159,-5,-1,1019,0.89,0,0
169,-5,0,1019,2.68,0,0
170,-5,2,1017,1.79,0,0
184,-5,4,1017,0.89,0,0
163,-5,5,1017,1.79,0,0
140,-4,4,1017,4.92,0,0
144,-4,3,1017,6.71,0,0
166,-5,1,1019,0.89,0,0
196,-4,0,1020,0.89,0,0
227,-4,-1,1020,0.89,0,0
210,-5,-2,1020,1.78,0,0
233,-4,-2,1021,2.23,0,0
258,-4,-3,1021,3.12,0,0
247,-5,-3,1021,1.79,0,0
230,-5,-3,1022,0.89,0,0
273,-6,-4,1022,0.89,0,0
253,-5,-3,1022,0.89,0,0
254,-6,-5,1022,2.68,0,0
241,-6,-5,1022,5.81,0,0
229,-5,-4,1023,0.89,0,0
199,-5,-4,1023,1.34,0,0
193,-4,-3,1024,2.23,0,0
207,-9,1,1025,4.02,0,0
176,-15,2,1025,8.04,0,0
91,-17,3,1025,3.13,0,0
58,-18,4,1025,4.92,0,0
39,-16,4,1024,0.89,0,0
50,-14,5,1023,1.78,0,0
51,-13,4,1023,1.79,0,0
49,-12,4,1023,0.89,0,0
54,-11,3,1024,1.79,0,0
153,-10,2,1024,3.58,0,0
181,-7,2,1025,6.71,0,0
181,-6,0,1025,0.89,0,0
182,-8,-1,1026,3.13,0,0
156,-15,1,1026,8.05,0,0
27,-18,1,1027,12.07,0,0
16,-20,0,1028,16.09,0,0
22,-19,0,1028,21.01,0,0
21,-21,-1,1028,25.03,0,0
6,-21,-1,1029,29.95,0,0
8,-22,-2,1029,34.87,0,0
8,-22,-2,1030,39.79,0,0
8,-22,-3,1030,45.6,0,0
10,-22,-3,1031,51.41,0,0
9,-23,-4,1032,58.56,0,0
20,-23,-4,1033,65.71,0,0
14,-22,-3,1033,71.52,0,0
16,-24,-2,1032,77.33,0,0
14,-24,-1,1032,83.14,0,0
10,-26,0,1031,5.81,0,0
7,-26,0,1030,5.81,0,0
8,-22,0,1030,11.62,0,0
12,-22,0,1030,17.43,0,0
15,-23,-1,1030,24.58,0,0
8,-23,-1,1031,31.73,0,0
11,-22,-1,1032,38.88,0,0
18,-22,-2,1032,44.69,0,0
16,-21,-2,1033,50.5,0,0
11,-22,-2,1034,56.31,0,0
10,-21,-3,1035,61.23,0,0
11,-22,-3,1035,67.04,0,0
10,-22,-3,1035,72.85,0,0
10,-22,-3,1035,77.77,0,0
12,-22,-4,1035,82.69,0,0
12,-23,-4,1034,89.84,0,0
10,-23,-5,1034,95.65,0,0
10,-23,-5,1035,5.81,0,0
9,-22,-6,1036,9.83,0,0
9,-22,-5,1037,14.75,0,0
11,-22,-4,1037,19.67,0,0
12,-22,-4,1037,25.48,0,0
12,-22,-3,1037,5.81,0,0
12,-22,-3,1036,11.62,0,0
21,-24,-2,1036,4.92,0,0
18,-23,-2,1035,4.02,0,0
13,-23,-2,1035,7.15,0,0
18,-23,-2,1035,4.02,0,0
17,-23,-2,1035,4.92,0,0
19,-22,-3,1035,8.05,0,0
22,-21,-3,1036,11.18,0,0
20,-21,-5,1036,3.13,0,0
24,-21,-5,1036,8.05,0,0
19,-20,-5,1037,11.18,0,0
13,-21,-5,1038,4.02,0,0
17,-22,-5,1038,9.83,0,0
22,-22,-6,1038,14.75,0,0
16,-22,-6,1038,18.77,0,0
16,-22,-7,1037,22.79,0,0
11,-23,-8,1037,3.13,0,0
10,-22,-8,1037,7.15,0,0
9,-22,-9,1038,11.17,0,0
11,-23,-9,1038,14.3,0,0
14,-21,-9,1038,17.43,0,0
21,-22,-6,1038,4.02,0,0
26,-22,-5,1037,7.15,0,0
21,-22,-4,1036,3.13,0,0
19,-23,-3,1035,3.13,0,0
13,-23,-2,1034,3.13,0,0
13,-23,-1,1033,6.26,0,0
13,-23,-1,1032,1.79,0,0
13,-23,-1,1032,1.79,0,0
11,-23,-1,1031,3.58,0,0
19,-22,-3,1031,5.37,0,0
22,-21,-4,1032,0.89,0,0
50,-19,-5,1032,0.89,0,0
58,-18,-6,1032,1.34,0,0
60,-16,-8,1032,1.79,0,0
69,-18,-8,1032,0.89,0,0
108,-18,-8,1031,3.13,0,0
51,-18,-11,1031,6.26,0,0
54,-19,-8,1031,8.05,0,0
38,-19,-11,1030,11.18,0,0
27,-19,-10,1030,14.31,0,0
23,-19,-11,1030,16.1,0,0
27,-19,-11,1030,19.23,0,0
28,-19,-11,1030,21.02,0,0
24,-17,-10,1031,24.15,0,0
26,-17,-7,1031,0.89,0,0
23,-18,-5,1031,1.78,0,0
37,-18,-3,1030,1.79,0,0
46,-19,0,1029,0.89,0,0
49,-20,1,1028,1.79,0,0
53,-20,3,1027,1.79,0,0
57,-20,3,1026,3.13,0,0
51,-20,3,1026,7.15,0,0
64,-20,2,1026,11.17,0,0
100,-18,0,1026,15.19,0,0
113,-15,-1,1027,18.32,0,0
136,-15,0,1027,22.34,0,0
213,-15,-4,1027,0.89,0,0
259,-13,-5,1028,1.78,0,0
267,-13,-6,1028,2.67,0,0
351,-13,-7,1028,0.89,0,0
980,-14,-7,1029,0.89,0,0
599,-14,-6,1030,6.26,0,0
39,-14,-5,1030,10.28,0,0
7,-17,-3,1030,15.2,0,0
8,-17,-3,1031,4.02,0,0
7,-18,-4,1032,4.02,0,0
7,-20,-3,1033,8.94,0,0
7,-21,-3,1034,14.75,0,0
16,-22,-3,1035,20.56,0,0
19,-22,-3,1035,5.81,0,0
15,-23,-2,1035,4.92,0,0
21,-24,-2,1033,4.92,0,0
18,-23,-2,1033,9.84,0,0
16,-24,-2,1032,13.86,0,0
15,-24,-2,1032,17.88,0,0
16,-23,-2,1032,21.9,0,0
16,-23,-4,1033,23.69,0,0
21,-22,-5,1033,0.89,0,0
36,-23,-5,1035,1.79,0,0
51,-22,-8,1035,4.92,0,0
67,-21,-7,1036,8.05,0,0
46,-22,-8,1036,11.18,0,0
45,-21,-7,1036,4.02,0,0
27,-22,-7,1037,8.04,0,0
24,-22,-7,1036,12.96,0,0
18,-22,-8,1037,0.89,0,0
15,-22,-8,1036,1.78,0,0
17,-22,-9,1036,3.13,0,0
11,-22,-9,1036,7.15,0,0
16,-22,-10,1037,4.02,0,0
16,-21,-9,1037,7.15,0,0
39,-22,-6,1038,10.28,0,0
25,-23,-5,1038,12.07,0,0
17,-23,-4,1037,15.2,0,0
8,-23,-3,1036,16.99,0,0
11,-23,-1,1035,18.78,0,0
14,-23,0,1033,4.02,0,0
15,-26,0,1032,1.79,0,0
15,-26,0,1032,2.68,0,0
13,-26,0,1032,3.57,0,0
13,-23,-3,1033,1.79,0,0
26,-22,-4,1033,2.68,0,0
50,-21,-6,1034,0.89,0,0
73,-20,-9,1034,0.89,0,0
96,-20,-8,1034,0.89,0,0
116,-18,-10,1034,1.79,0,0
146,-17,-11,1034,4.92,0,0
113,-19,-10,1034,8.05,0,0
91,-19,-11,1034,11.18,0,0
70,-20,-12,1034,12.07,0,0
65,-18,-12,1033,0.45,0,0
51,-17,-13,1033,0.89,0,0
29,-20,-12,1033,4.02,0,0
30,-20,-12,1033,8.04,0,0
26,-18,-11,1033,9.83,0,0
26,-19,-7,1033,12.96,0,0
24,-20,-4,1032,0.89,0,0
21,-20,-3,1032,1.78,0,0
24,-21,-1,1031,1.79,0,0
39,-21,1,1030,0.89,0,0
79,-19,2,1028,4.02,0,0
99,-16,3,1027,8.04,0,0
118,-15,3,1027,12.06,0,0
140,-15,1,1026,15.19,0,0
159,-13,-1,1026,18.32,0,0
161,-12,-1,1027,20.11,0,0
167,-12,-3,1027,21,0,0
178,-12,-5,1026,0.89,0,0
192,-12,-6,1026,1.78,0,0
198,-12,-4,1026,0.89,0,0
207,-13,-6,1025,0.89,0,0
237,-13,-5,1025,1.78,0,0
247,-12,-6,1025,3.13,0,0
227,-12,-5,1025,7.15,0,0
176,-12,-3,1024,11.17,0,0
113,-8,-1,1024,19.22,0,0
46,-15,-1,1025,28.16,0,0
18,-15,-2,1026,35.31,0,0
13,-19,-3,1027,42.46,0,0
22,-22,-2,1028,54.53,0,0
15,-22,-1,1029,63.47,0,0
18,-23,-1,1028,74.65,0,0
18,-25,0,1028,86.72,0,0
12,-25,1,1027,97.9,0,0
11,-25,1,1027,107.73,0,0
11,-26,2,1026,118.91,0,0
12,-27,1,1026,130.09,0,0
9,-25,1,1026,139.03,0,0
9,-22,-3,1026,1.79,0,0
27,-22,-2,1026,0.89,0,0
31,-19,-4,1026,2.68,0,0
39,-18,-4,1027,4.47,0,0
49,-20,-4,1027,6.26,0,0
48,-18,-8,1027,9.39,0,0
50,-19,-6,1027,0.45,0,0
38,-19,-7,1027,0.89,0,0
36,-17,-9,1026,0.89,0,0
41,-18,-9,1026,0.89,0,0
80,-16,-10,1025,0.89,0,0
70,-18,-9,1025,0.89,0,0
74,-18,-11,1026,1.79,0,0
77,-18,-11,1026,0.89,0,0
87,-17,-8,1026,1.78,0,0
107,-18,-4,1027,3.13,0,0
54,-17,0,1026,0.89,0,0
36,-21,2,1026,1.78,0,0
34,-21,3,1024,2.67,0,0
19,-21,5,1022,5.81,0,0
26,-21,5,1021,11.62,0,0
27,-21,6,1021,13.41,0,0
27,-21,4,1021,5.81,0,0
29,-21,4,1021,9.83,0,0
41,-21,3,1021,4.02,0,0
47,-20,2,1021,4.92,0,0
115,-20,3,1021,8.94,0,0
265,-20,2,1021,12.96,0,0
236,-17,-1,1021,14.75,0,0
296,-16,-3,1021,0.89,0,0
159,-15,-5,1020,1.78,0,0
119,-15,-6,1020,2.67,0,0
115,-14,-7,1019,3.56,0,0
168,-15,-8,1019,4.45,0,0
177,-15,-8,1018,4.9,0,0
191,-15,-8,1018,5.79,0,0
185,-15,-9,1018,1.79,0,0
157,-15,-9,1018,3.58,0,0
114,-13,-6,1018,0.89,0,0
117,-14,-2,1018,2.68,0,0
112,-15,1,1018,4.47,0,0
107,-17,4,1017,0.89,0,0
96,-16,7,1017,1.78,0,0
99,-16,9,1016,4.02,0,0
82,-17,10,1015,5.81,0,0
58,-18,11,1014,8.94,0,0
40,-18,10,1014,3.13,0,0
45,-18,9,1014,3.13,0,0
44,-19,7,1014,6.26,0,0
49,-18,7,1014,10.28,0,0
65,-16,1,1015,0.89,0,0
101,-14,-1,1015,1.78,0,0
146,-13,-2,1015,2.67,0,0
165,-13,-3,1015,3.56,0,0
205,-12,-4,1015,4.45,0,0
191,-14,-1,1015,5.34,0,0
204,-14,-3,1015,0.89,0,0
190,-12,-5,1014,1.78,0,0
174,-12,-6,1014,3.57,0,0
144,-12,-6,1014,5.36,0,0
120,-12,-7,1014,0.89,0,0
122,-13,-8,1014,1.79,0,0
152,-11,-6,1014,0.89,0,0
158,-12,0,1015,1.79,0,0
178,-12,3,1014,1.79,0,0
184,-11,5,1014,3.58,0,0
184,-10,7,1013,5.37,0,0
185,-9,8,1012,8.5,0,0
175,-9,9,1011,11.63,0,0
165,-8,9,1010,14.76,0,0
150,-8,9,1011,0.89,0,0
163,-8,8,1010,1.78,0,0
172,-8,7,1010,3.13,0,0
184,-8,5,1011,4.92,0,0
178,-9,2,1011,1.79,0,0
211,-7,-1,1011,0.89,0,0
213,-8,-2,1012,0.45,0,0
282,-8,-2,1011,1.34,0,0
261,-7,-2,1011,2.23,0,0
215,-6,-1,1011,2.68,0,0
233,-6,-2,1011,3.57,0,0
235,-6,-2,1011,0.89,0,0
214,-7,-2,1011,2.68,0,0
205,-8,-3,1011,4.47,0,0
206,-8,-5,1011,7.6,0,0
220,-7,-3,1012,9.39,0,0
191,-6,-1,1013,12.52,0,0
189,-6,3,1014,17.44,0,0
109,-8,6,1014,22.36,0,0
65,-8,10,1014,25.49,0,0
35,-13,12,1014,31.3,0,0
35,-15,13,1013,36.22,0,0
27,-15,14,1012,42.03,0,0
36,-15,14,1012,47.84,0,0
30,-15,14,1012,51.86,0,0
23,-15,12,1013,3.13,0,0
20,-15,9,1014,0.89,0,0
30,-13,4,1015,1.78,0,0
69,-13,4,1016,2.67,0,0
99,-12,4,1017,1.79,0,0
117,-3,2,1018,7.6,0,0
154,-6,1,1019,11.62,0,0
154,-6,-1,1020,0.89,0,0
136,-5,0,1021,1.34,0,0
143,-6,-2,1021,1.79,0,0
132,-7,-1,1021,4.92,0,0
100,-8,-3,1021,6.71,0,0
89,-8,-3,1021,8.5,0,0
90,-7,-3,1021,10.29,0,0
90,-8,-4,1021,12.08,0,0
99,-7,-2,1022,15.21,0,0
92,-7,-1,1022,19.23,0,0
80,-8,0,1022,23.25,0,0
56,-9,2,1022,26.38,0,0
60,-10,3,1020,31.3,0,0
72,-10,3,1019,34.43,0,0
76,-10,4,1018,38.45,0,0
79,-10,5,1017,42.47,0,0
84,-10,4,1016,45.6,0,0
92,-9,3,1015,48.73,0,0
100,-8,2,1015,49.62,0,0
95,-7,0,1015,51.41,0,0
81,-7,-1,1014,0.89,0,0
95,-7,0,1014,3.13,0,0
87,-6,-1,1014,4.92,0,0
86,-7,-2,1014,0.89,0,0
90,-7,-4,1013,0.89,0,0
111,-6,-4,1013,0.89,0,0
104,-7,-4,1012,0.89,0,0
129,-8,-5,1012,1.78,0,0
117,-7,-5,1011,2.23,0,0
105,-8,-6,1011,0.89,0,0
112,-7,-6,1010,1.79,0,0
130,-8,-6,1010,3.58,0,0
134,-6,-4,1010,0.89,0,0
136,-5,-1,1010,1.78,0,0
142,-6,0,1009,1.79,0,0
150,-7,2,1008,0.89,0,0
148,-7,4,1007,1.78,0,0
160,-7,5,1006,1.79,0,0
179,-7,6,1004,0.89,0,0
183,-6,7,1003,1.78,0,0
191,-6,7,1003,1.79,0,0
195,-6,7,1003,3.58,0,0
196,-6,5,1003,4.47,0,0
218,-7,3,1003,0.89,0,0
246,-6,2,1003,1.79,0,0
264,-6,0,1004,0.89,0,0
274,-5,0,1004,0.45,0,0
282,-6,-1,1004,1.34,0,0
283,-6,-1,1003,1.79,0,0
242,-6,0,1003,3.58,0,0
227,-5,-1,1003,0.89,0,0
223,-6,1,1003,1.78,0,0
227,-6,-1,1002,1.79,0,0
227,-5,-2,1003,3.58,0,0
237,-5,-2,1003,6.71,0,0
243,-5,-1,1003,9.84,0,0
262,-5,0,1004,12.97,0,0
296,-5,3,1004,16.99,0,0
301,-4,5,1004,21.01,0,0
302,-4,6,1004,25.03,0,0
311,-4,7,1004,29.05,0,0
307,-2,10,1003,33.97,0,0
312,-2,11,1002,37.1,0,0
298,-2,11,1002,0.89,0,0
292,-1,11,1003,1.78,0,0
299,0,10,1003,1.79,0,0
353,0,8,1005,4.92,0,0
368,2,6,1006,0.89,0,0
309,3,7,1007,1.79,0,0
284,3,6,1008,3.58,0,0
244,2,6,1009,6.71,0,0
218,3,5,1010,0.89,0,0
164,2,4,1010,1.78,0,0
153,1,3,1011,2.67,0,0
135,1,3,1012,3.12,0,0
134,1,3,1012,4.01,0,0
139,0,2,1012,0.89,0,0
148,0,1,1013,0.89,0,0
210,-1,0,1014,2.68,0,0
218,-3,-2,1014,4.47,0,0
253,-1,0,1016,1.79,0,0
266,1,2,1017,2.68,0,0
241,0,5,1017,6.7,0,0
235,0,7,1017,11.62,0,0
237,-1,7,1017,16.54,0,0
248,-2,8,1017,21.46,0,0
180,-2,8,1016,26.38,0,0
176,-1,6,1016,30.4,0,0
165,-1,6,1016,35.32,0,0
138,-1,6,1017,39.34,0,0
136,-2,6,1017,42.47,0,0
136,-2,5,1018,45.6,0,0
130,-2,5,1018,47.39,0,0
118,-6,4,1019,54.54,0,0
56,-7,3,1019,59.46,0,0
55,-6,2,1020,63.48,0,0
52,-7,1,1020,66.61,0,0
46,-7,0,1020,69.74,0,0
46,-6,0,1021,71.53,0,0
45,-6,0,1021,73.32,0,0
51,-5,0,1020,75.11,0,0
53,-5,0,1021,76.9,0,0
50,-5,0,1021,78.69,0,0
46,-5,0,1021,79.58,0,0
58,-6,0,1022,81.37,0,0
75,-6,1,1022,0.89,0,0
72,-6,2,1022,1.79,0,0
82,-6,3,1022,0.89,0,0
81,-6,4,1021,1.78,0,0
91,-6,5,1021,3.57,0,0
93,-6,5,1020,4.02,0,0
90,-6,5,1020,8.04,0,0
79,-7,4,1020,12.06,0,0
79,-7,3,1020,15.19,0,0
70,-7,3,1020,16.08,0,0
70,-7,3,1021,16.97,0,0
84,-8,2,1021,17.86,0,0
103,-10,2,1021,21.88,0,0
95,-11,1,1022,25.9,0,0
66,-12,0,1021,29.92,0,0
38,-11,-1,1021,33.05,0,0
35,-13,-1,1021,37.07,0,0
30,-13,-1,1021,40.2,0,0
29,-13,-1,1021,44.22,0,0
31,-12,-1,1020,47.35,0,0
29,-6,-3,1021,51.37,1,0
31,-5,-4,1021,53.16,2,0
34,-5,-4,1021,54.95,3,0
52,-5,-4,1021,0.89,4,0
65,-5,-3,1021,1.79,0,0
89,-4,-2,1021,0.89,0,0
138,-4,-2,1021,1.78,0,0
77,-4,-1,1020,2.67,0,0
88,-4,-1,1019,1.79,0,0
95,-4,0,1018,3.58,0,0
105,-5,0,1017,6.71,0,0
101,-5,0,1017,9.84,0,0
102,-5,0,1017,12.97,0,0
103,-5,0,1017,14.76,0,0
105,-5,0,1017,16.55,0,0
98,-5,0,1018,0.89,0,0
124,-5,0,1018,1.79,1,0
112,-5,0,1019,0.45,0,0
123,-5,-1,1020,0.89,0,0
126,-4,-1,1020,0.89,0,0
114,-4,-1,1019,0.45,0,0
115,-4,-1,1019,1.34,0,0
128,-4,-2,1019,0.89,0,0
138,-6,-3,1019,0.89,0,0
145,-5,-2,1020,1.79,0,0
139,-4,-2,1020,5.81,0,0
119,-5,-1,1020,9.83,0,0
114,-4,-1,1021,13.85,0,0
78,-7,2,1023,5.81,0,0
80,-11,3,1023,12.96,0,0
37,-15,3,1023,21.01,0,0
20,-16,4,1024,26.82,0,0
20,-18,4,1023,33.97,0,0
14,-18,4,1023,42.02,0,0
13,-14,3,1022,7.15,0,0
16,-8,1,1023,16.09,0,0
15,-6,0,1023,21.9,0,0
21,-3,-2,1024,26.82,1,0
72,-3,-2,1025,29.95,2,0
85,-3,-2,1026,33.08,3,0
108,-3,-2,1026,34.87,4,0
128,-3,-2,1026,0.89,5,0
161,-3,-3,1027,3.13,6,0
69,-4,-3,1026,7.15,7,0
59,-5,-4,1026,12.07,8,0
42,-5,-4,1025,15.2,9,0
35,-5,-4,1025,18.33,0,0
35,-5,-5,1025,20.12,0,0
29,-5,-4,1025,23.25,1,0
25,-5,-4,1026,25.04,2,0
23,-5,-4,1025,28.17,0,0
17,-5,-4,1026,29.96,0,0
25,-5,-3,1026,33.09,1,0
39,-5,-2,1025,36.22,0,0
44,-5,-1,1024,38.01,0,0
51,-6,-2,1023,39.8,0,0
61,-6,-1,1022,42.93,0,0
70,-5,-1,1021,46.06,0,0
70,-5,-1,1021,50.08,0,0
65,-5,-1,1020,53.21,0,0
75,-5,-1,1020,58.13,0,0
86,-5,-2,1020,63.05,1,0
91,-5,-2,1020,67.07,0,0
95,-5,-2,1020,70.2,0,0
89,-5,-2,1019,73.33,0,0
96,-5,-2,1019,77.35,0,0
99,-5,-2,1019,80.48,0,0
101,-5,-2,1019,82.27,0,0
101,-5,-2,1019,0.89,0,0
108,-5,-2,1019,0.89,0,0
108,-5,-3,1018,0.89,0,0
115,-6,-5,1018,1.78,0,0
111,-7,-6,1018,1.79,0,0
120,-7,-6,1019,0.89,0,0
125,-8,-6,1020,1.78,0,0
138,-6,-5,1021,1.79,0,0
164,-4,0,1022,4.92,0,0
169,-7,2,1023,12.07,0,0
82,-9,4,1022,20.12,0,0
63,-9,6,1022,28.17,0,0
37,-11,6,1022,36.22,0,0
37,-12,7,1021,44.27,0,0
36,-12,8,1021,52.32,0,0
30,-13,8,1021,60.37,0,0
27,-12,8,1021,65.29,0,0
28,-13,7,1022,69.31,0,0
34,-12,7,1023,72.44,0,0
44,-12,5,1024,0.89,0,0
116,-11,5,1024,1.79,0,0
139,-6,3,1024,3.13,0,0
129,-6,0,1025,0.89,0,0
109,-6,3,1024,1.79,0,0
97,-5,0,1025,0.89,0,0
92,-5,-2,1025,0.89,0,0
158,-7,-1,1025,4.02,0,0
178,-8,-1,1024,8.94,0,0
135,-8,-1,1024,12.96,0,0
111,-8,-1,1024,16.98,0,0
114,-9,-2,1025,0.89,0,0
121,-7,-1,1025,0.89,0,0
126,-8,0,1026,0.89,0,0
133,-7,1,1026,3.13,0,0
146,-7,2,1025,6.26,0,0
165,-5,3,1025,9.39,0,0
202,-5,4,1023,12.52,0,0
230,-5,5,1022,15.65,0,0
247,-6,5,1021,18.78,0,0
236,-6,6,1021,20.57,0,0
227,-6,5,1020,24.59,0,0
224,-6,4,1019,0.89,0,0
187,-5,3,1020,1.79,0,0
150,-5,3,1020,3.58,0,0
144,-5,2,1020,0.89,0,0
123,-4,1,1020,1.78,0,0
134,-6,2,1020,1.79,0,0
98,-5,2,1019,4.92,0,0
101,-5,1,1019,6.71,0,0
108,-5,1,1018,9.84,0,0
126,-5,1,1017,12.97,0,0
125,-4,0,1016,0.89,0,0
121,-3,0,1015,1.79,0,0
123,-4,-1,1015,1.79,0,0
126,-4,-1,1015,3.58,0,0
131,-3,0,1016,4.47,0,0
126,-4,1,1016,7.6,0,0
156,-4,3,1016,9.39,0,0
187,-4,3,1015,12.52,0,0
220,-4,4,1015,14.31,0,0
237,-4,6,1014,17.44,0,0
252,-4,7,1013,19.23,0,0
226,-4,7,1014,22.36,0,0
231,-3,5,1013,3.13,0,1
222,-2,3,1013,8.05,0,0
246,-2,3,1013,0.89,0,0
261,-2,3,1014,1.78,0,0
256,-2,3,1015,1.79,0,0
255,-2,3,1016,4.92,0,0
263,-2,2,1017,8.05,0,0
269,-2,2,1018,12.07,0,0
248,-2,1,1019,16.99,0,0
89,-10,3,1020,22.8,0,0
15,-13,2,1021,26.82,0,0
19,-17,1,1022,35.76,0,0
15,-16,0,1022,45.59,0,0
13,-16,-1,1024,53.64,0,0
16,-16,-2,1026,62.58,0,0
19,-18,-3,1027,71.52,0,0
19,-19,-2,1028,81.35,0,0
24,-23,-1,1027,95.21,0,0
24,-25,0,1027,105.04,0,0
17,-25,2,1029,110.85,0,0
11,-24,2,1029,116.66,0,0
17,-25,3,1028,123.81,0,0
14,-25,3,1028,130.96,0,0
16,-25,2,1028,4.92,0,0
16,-24,3,1028,1.79,0,0
18,-25,2,1029,3.13,0,0
22,-24,1,1029,6.26,0,0
30,-24,0,1030,9.39,0,0
27,-25,0,1030,12.52,0,0
29,-23,0,1031,17.44,0,0
20,-22,-1,1032,23.25,0,0
14,-22,-2,1033,29.06,0,0
19,-22,-2,1033,34.87,0,0
16,-21,-3,1034,40.68,0,0
12,-21,-3,1034,44.7,0,0
13,-22,-4,1035,49.62,0,0
15,-22,-4,1034,55.43,0,0
11,-23,-5,1034,61.24,0,0
19,-23,-5,1035,66.16,0,0
16,-23,-5,1035,71.97,0,0
27,-22,-5,1035,76.89,0,0
23,-22,-3,1036,80.91,0,0
29,-23,-2,1036,82.7,0,0
26,-22,-1,1035,1.79,0,0
39,-22,0,1034,1.79,0,0
52,-20,1,1033,3.13,0,0
65,-18,1,1032,4.92,0,0
91,-13,2,1031,4.02,0,0
103,-13,2,1031,1.79,0,0
99,-10,1,1031,3.13,0,0
99,-9,-1,1032,6.26,0,0
103,-9,-1,1032,9.39,0,0
96,-9,-1,1033,11.18,0,0
76,-9,-3,1034,12.07,0,0
69,-9,-4,1034,13.86,0,0
83,-9,-3,1035,18.78,0,0
62,-9,-3,1035,21.91,0,0
51,-9,-4,1035,25.04,0,0
53,-9,-5,1035,28.17,0,0
68,-10,-6,1035,31.3,0,0
71,-9,-5,1035,34.43,0,0
62,-10,-5,1035,37.56,0,0
58,-10,-6,1035,39.35,0,0
69,-11,-7,1036,0.45,0,0
74,-9,-5,1037,0.9,1,0
67,-10,-3,1037,1.79,0,0
57,-10,-2,1035,4.92,0,0
69,-10,-1,1036,8.05,0,0
83,-11,0,1036,11.18,0,0
92,-11,1,1035,1.79,0,0
100,-10,0,1034,3.58,0,0
108,-11,0,1034,3.13,0,0
132,-11,0,1033,6.26,0,0
132,-12,0,1034,8.05,0,0
134,-12,-1,1034,0.89,0,0
128,-11,-1,1035,1.79,0,0
124,-10,-1,1036,0.89,0,0
116,-10,-1,1036,1.78,0,0
114,-10,-1,1036,2.67,0,0
70,-11,-3,1037,3.56,0,0
76,-5,-4,1038,1.79,0,0
68,-5,-4,1038,3.58,0,0
74,-5,-4,1038,5.37,1,0
